CULTURE,ID,SHORT_LABEL,MOBILE_LABEL,LAYER_NAME,HIDDEN,LAST_UPDT_USER,LAST_UPDT_DATE,VERSION,DB_ID,ROW_ID,STATUS,REV_GRP_ID
en-US,TYPE.WELL_READ.FL_DATE,Fluid Level Date,Fluid Level Date,STD,FALSE,SYSTEM,25:57.8,57D6812C0C294B56A7650CB48750E14B,NULL,505f46c24378484dab45ec3e40b27818,NULL,NULL
en-US,TYPE.WELL_READ.FLOW_PRESS,Flowing Pressure,Flowing Pressure,STD,FALSE,NULL,27:52.1,e270b67348924ff98bdf65ab892dfd59,NULL,334d6479161c4ce4b358fc21fd00ac66,NULL,NULL
ru-RU,TYPE.WELL_READ.FLOW_PRESS,Потоковое давление,[ru-RU] Flowing Pressure,STD,FALSE,SYSTEM,56:00.2,3e9b031f27434c4caa2f39b0fc588d64,NULL,5ff8be2dbeed4b098f9b7f95febc6715,NULL,NULL
ru-RU,TYPE.WELL_READ.FLOW_TEMP,Температура потока,[ru-RU] Flowing Temperature,STD,FALSE,SYSTEM,56:00.2,e122fec4d6304a848318b55be99f5202,NULL,30edce6ac4844485b4194f13cfcc70f4,NULL,NULL
en-US,TYPE.WELL_READ.FLOW_TEMP,Flowing Temperature,Flowing Temperature,STD,FALSE,NULL,27:52.1,5a6e48d293404b8e9fb6f2b39cc3d839,NULL,a3578ac1c3244c96bf1703befe5a4715,NULL,NULL
en-US,TYPE.WELL_READ.FLOW_TIME,Flow time,Flow Time,STD,FALSE,NULL,27:52.1,c3f6dcebe1924f8485eace7a156f8d2a,NULL,679b70c274bd4eada334985088b76e87,NULL,NULL
ru-RU,TYPE.WELL_READ.FLOW_TIME,Период времени,[ru-RU] Flow Time,STD,FALSE,SYSTEM,56:00.2,98206f33ec5345ef98895ae121a6d771,NULL,3eda945ca116468c8536fdf16c58c586,NULL,NULL
ru-RU,TYPE.WELL_READ.FLUID_LEVEL,Уровень жидкости динамический,Уровень жидкости динамический,STD,FALSE,SYSTEM,56:41.4,5fad0443964a4f6e98c85422f80f210c,NULL,f45e944a90c64a6ab2e2147873272a0f,NULL,NULL
en-US,TYPE.WELL_READ.FLUID_LEVEL,Fluid Level (Dynamic),Fluid Level (Dynamic),STD,FALSE,SYSTEM,56:41.4,d0a5d7098f844c66b1eff54ab4f0eefc,NULL,da8e3b314c7b4a368c8b9186073b4f3a,NULL,NULL
en-US,TYPE.WELL_READ.FLUID_LVL_OP,Fluid level over pump,Over Pump,STD,FALSE,NULL,27:52.1,19a674015c31468ea134e6a60e9a1d36,NULL,be39e32b118d423b92adcdd66a5521c9,NULL,NULL
ru-RU,TYPE.WELL_READ.FLUID_LVL_OP,Уровень жид-ти над насосом,[ru-RU] Over Pump,STD,FALSE,SYSTEM,56:00.2,73275a03dbe4420d81b647cd901951e4,NULL,620403c767d4493983a1bb4c77f9589f,NULL,NULL
ru-RU,TYPE.WELL_READ.GL_VOL_RATE,Дебит газа,Дебит газа,STD,FALSE,SYSTEM,55:53.6,aee996cccdf24c1786c5f998b249f8d6,NULL,2ba183454eb04353870819823814966b,NULL,NULL
ru-RU,TYPE.WELL_READ.ITEM_ID,Item ID,NULL,STD,FALSE,NULL,27:52.1,c85f73fde746492193a571f62902b6b7,NULL,6c7c7f9822864559b53496e3f3b2d500,NULL,NULL
en-US,TYPE.WELL_READ.ITEM_ID,Item ID,NULL,STD,FALSE,NULL,27:52.1,19559b544f2c4c6d95507f4a8cd94270,NULL,ad73f28a5d8f450daf5a7f4ef376e366,NULL,NULL
en-US,TYPE.WELL_READ.LAST_UPDT_DATE,Last Update Date,NULL,STD,FALSE,NULL,27:52.1,7d7fb097f53240beb9d6213dbd7cfeb6,NULL,64a585fc4875464b9ac7bab778910f11,NULL,NULL
ru-RU,TYPE.WELL_READ.LAST_UPDT_DATE,Дата изменения,NULL,STD,FALSE,SYSTEM,56:00.2,9c91de9e1c8b45ef89dae89de8f270ee,NULL,a29be252b8ff42e2977159da9d7fccd9,NULL,NULL
ru-RU,TYPE.WELL_READ.LAST_UPDT_USER,Пользователь,NULL,STD,FALSE,SYSTEM,56:00.2,ca0d961764b9473398a0b8c526229680,NULL,36025fc2e9404075af18fd24b867342c,NULL,NULL
en-US,TYPE.WELL_READ.LAST_UPDT_USER,Last Update User,NULL,STD,FALSE,NULL,27:52.1,ec4dd28d1e0b40b7a9ac768d41f85157,NULL,6514e527eeac48ada0fc294dfd4434d3,NULL,NULL
ru-RU,TYPE.WELL_READ.OPERATOR,Оператор 1,Оператор 1,STD,FALSE,SYSTEM,55:53.6,c87958e62296466bb0eeef7331072b7a,NULL,eaa74fc54d144e9ba6f16d9013f267eb,NULL,NULL
ru-RU,TYPE.WELL_READ.OPERATOR1,Оператор 2,Оператор 2,STD,FALSE,SYSTEM,55:53.6,04faa7d6e0884cf18f39c27497ce6982,NULL,f0b838a0e8b54e38b0230e567d9dcf15,NULL,NULL
ru-RU,TYPE.WELL_READ.OPERATOR2,Оператор1,Оператор1,STD,FALSE,SYSTEM,55:53.6,55696cdc9d154be1b338709240ac55c7,NULL,5f64f66b15364a6c9b37b9bd660d8005,NULL,NULL
ru-RU,TYPE.WELL_READ.PERIOD,Period,NULL,STD,FALSE,NULL,27:52.1,61a580ff166e46c6a2c57af8cafcf3fa,NULL,984a34e9183e466abea9e0b14dc67117,NULL,NULL
en-US,TYPE.WELL_READ.PERIOD,Period,NULL,STD,FALSE,NULL,27:52.1,9fecbd2bdb0c4acfa957e7d89b4b1eb7,NULL,1955f20d91104fa3a173e6b687a6af5a,NULL,NULL
en-US,TYPE.WELL_READ.PLUNG_ARRIVALS,Plunger no. of arrivals,Plunger Arr,STD,FALSE,NULL,27:52.1,6500ab242ee349f6a01a10d13aa645eb,NULL,2dd3145f87e940c49cfd67f1eb7aea7a,NULL,NULL
ru-RU,TYPE.WELL_READ.PLUNG_ARRIVALS,[ru-RU] Plunger no. of arrivals,[ru-RU] Plunger Arr,STD,FALSE,NULL,27:52.1,1b3cb2872c9d48cdaee6dae47189db68,NULL,aac860415ffc43aa8bc2a35348e500e3,NULL,NULL
ru-RU,TYPE.WELL_READ.PLUNG_CL_TIME,[ru-RU] Plunger closed time,[ru-RU] Plngr Close Time,STD,FALSE,NULL,27:52.1,08718d04296a40d5bedd18ff1bad5294,NULL,99247074c0e549b385a7830a8ab5556e,NULL,NULL
en-US,TYPE.WELL_READ.PLUNG_CL_TIME,Plunger closed time,Plngr Close Time,STD,FALSE,NULL,27:52.1,7dd7400ba9284a87af6cf35a5ec710dc,NULL,5632d151d27e42a4928bb4a4db2feedf,NULL,NULL
en-US,TYPE.WELL_READ.PLUNG_CYCLES,Plunger no. of cycles,Plunger Cycles,STD,FALSE,NULL,27:52.1,60d81340f26f47669fcf745a0026bc26,NULL,f221ecceb6984b6d848ed375b33e3ac8,NULL,NULL
ru-RU,TYPE.WELL_READ.PLUNG_CYCLES,[ru-RU] Plunger no. of cycles,[ru-RU] Plunger Cycles,STD,FALSE,NULL,27:52.1,583b7017893c4b838820e5e1f371a81f,NULL,6822bd1580ae499ba3657fcc33f9020b,NULL,NULL
ru-RU,TYPE.WELL_READ.PLUNG_OPEN_TIME,[ru-RU] Plunger open time,[ru-RU] Plngr Open Time,STD,FALSE,NULL,27:52.1,6dcf482abe6244f9b8f73cdd7be1ea57,NULL,806cc8d97dc4417d9b59090fff39e707,NULL,NULL
en-US,TYPE.WELL_READ.PLUNG_OPEN_TIME,Plunger open time,Plngr Open Time,STD,FALSE,NULL,27:52.1,7118808c507c4190a203ed735ed57d3b,NULL,93c387a8849643cfb05ec44a14dbb2df,NULL,NULL
en-US,TYPE.WELL_READ.PLUNG_TRIPS,Plunger no. of trips,Plunger Trips,STD,FALSE,NULL,27:52.1,dd1891eacfcd48cdaf89e42a965abb2e,NULL,451362d39f56481f9d1c1920b7b88c99,NULL,NULL
ru-RU,TYPE.WELL_READ.PLUNG_TRIPS,[ru-RU] Plunger no. of trips,[ru-RU] Plunger Trips,STD,FALSE,NULL,27:52.1,a3dc3c991d9a4343b7f987a836dc8a9f,NULL,c6e6c8be173e42899e24888769ea5a4c,NULL,NULL
ru-RU,TYPE.WELL_READ.POLYM_VISCOCITY,Ср. вязкость полимера,Ср. вязкость полимера,STD,FALSE,SYSTEM,09:58.5,E075B02204F948BEA0B8B561718B8A79,NULL,10201527d26146dcb63d222ee076dd7d,NULL,NULL
en-US,TYPE.WELL_READ.POLYM_VISCOCITY,Polymer viscosity,Polymer viscosity,STD,FALSE,SYSTEM,09:58.5,CFB11D1C28E1458A83C96887166D4AA8,NULL,7fabcb03bcf445d88c96ddee90d45774,NULL,NULL
en-US,TYPE.WELL_READ.PROD_STATUS,Producing status,Prod. status,STD,FALSE,NULL,27:52.1,655462f4d07c411c8288f2fc77257dd1,NULL,f79697851bef482bb515f3e006170a8f,NULL,NULL
ru-RU,TYPE.WELL_READ.PROD_STATUS,[ru-RU] Producing status,[ru-RU] Prod. status,STD,FALSE,NULL,27:52.1,ecb0261794744086a0a4461340427cea,NULL,bda4741354f64b088119cef78280aedc,NULL,NULL
ru-RU,TYPE.WELL_READ.PUMP_CUM_STARTS,[ru-RU] Cumulative pump starts,[ru-RU] Cum Pump Start,STD,FALSE,NULL,27:52.1,3f4409649b344c6785ce032ae47c121a,NULL,26d8142d94e24f1ab9de655425e3723f,NULL,NULL
en-US,TYPE.WELL_READ.PUMP_CUM_STARTS,Cumulative pump starts,Cum Pump Start,STD,FALSE,NULL,27:52.1,acc49e6ad7e4459b96725e74748ada6a,NULL,9e26d5690fd744daacdec4487df34ba7,NULL,NULL
en-US,TYPE.WELL_READ.PUMP_CUM_TIME,Pump Cumulative Run Time,Pump Cum Run Time,STD,FALSE,NULL,27:52.1,eb336a01fadc4ac596da783114d680a1,NULL,b24a7c18d73640d19286b0f271fa13e9,NULL,NULL
ru-RU,TYPE.WELL_READ.PUMP_CUM_TIME,[ru-RU] Pump Cumulative Run Time,[ru-RU] Pump Cum Run Time,STD,FALSE,NULL,27:52.1,54cca828642046b8befa02cf17907d5f,NULL,af415041caf1412ab82e93cd99b30b17,NULL,NULL
ru-RU,TYPE.WELL_READ.PUMP_CURRENT,Сила тока насоса,Сила тока насоса,STD,FALSE,SYSTEM,05:10.7,0815a98c813e4a30814d7b15b8edb787,NULL,f68d5fc259144cf79826b54b07ebafc0,NULL,NULL
en-US,TYPE.WELL_READ.PUMP_CURRENT,Pump Current,Pump Current,STD,FALSE,NULL,27:52.1,390ee95a695441b2b8175e6177ca3b10,NULL,b6806e068f764d4e92840ec17ddb874c,NULL,NULL
en-US,TYPE.WELL_READ.PUMP_DEPTH,Pump depth,Pump Depth,STD,FALSE,NULL,27:52.1,2f982b9c0b79464dbbec5776ace58588,NULL,79be8d08321544659f71529d3926da0b,NULL,NULL
ru-RU,TYPE.WELL_READ.PUMP_DEPTH,Глубина спуска насоса,[ru-RU] Pump Depth,STD,FALSE,SYSTEM,56:00.2,91408d2f7e4549ddb20fb9b8a5fe585d,NULL,d7fb782a57ac40c680ff8d57dbd28aaa,NULL,NULL
ru-RU,TYPE.WELL_READ.PUMP_EFFICIENCY,Заполняемость насоса,Заполняемость насоса,STD,FALSE,SYSTEM,02:10.9,f63f40c50a8b478bac2e64fc0692e311,NULL,f0916f38e2de48bd994bff185fdd7b9c,NULL,NULL
en-US,TYPE.WELL_READ.PUMP_EFFICIENCY,Pump efficiency,Pump efficiency,STD,FALSE,NULL,27:52.1,71833bb724f84f3889a1072e3bfb8059,NULL,bf46db9f0f3a458bb8622b7f69059e56,NULL,NULL
en-US,TYPE.WELL_READ.PUMP_ENG_TEMP,Pump Eng Temp,Pump Eng Temp,STD,FALSE,NULL,27:52.1,96520c5d022f4f2c810a4c2054be01a8,NULL,a49eddd89ac643359040800746d3d8bb,NULL,NULL
ru-RU,TYPE.WELL_READ.PUMP_ENG_TEMP,[ru-RU] Pump Eng Temp,[ru-RU] Pump Eng Temp,STD,FALSE,NULL,27:52.1,d6539b5154cc40d7afddb894d33ecca7,NULL,a79f6ba3079e41f79c50cb2e670a8ff4,NULL,NULL
ru-RU,TYPE.WELL_READ.PUMP_FREQUENCY,Частота,Частота,STD,FALSE,SYSTEM,56:00.2,66a49783f71048239057ab397692046c,NULL,994645797f8b492f954672f3dd6ab6d3,NULL,NULL
en-US,TYPE.WELL_READ.PUMP_FREQUENCY,Pump frequency,Pump Freq,STD,FALSE,NULL,27:52.1,bc824860b8a04a8d97d5c7b25ff47989,NULL,ccbfc63e96284fecab34ea55799962ef,NULL,NULL
en-US,TYPE.WELL_READ.PUMP_HYD_PRESS,Pump pressure,Pump pressure,STD,FALSE,SYSTEM,00:27.5,d66af33af6d34edb9ac55f21012c50b8,NULL,1cd39ecb15f44879bb868a8f1ed4c586,NULL,NULL
ru-RU,TYPE.WELL_READ.PUMP_HYD_PRESS,Давление насоса (Pвых),Давление насоса (Pвых),STD,FALSE,SYSTEM,00:27.5,b7cf7890b7bc4163b5c6aec6ae394eea,NULL,49a09631568b4f37a84570d2d282436b,NULL,NULL
ru-RU,TYPE.WELL_READ.PUMP_IN_TEMP,Температура ПЭД по ТМС,Температура ПЭД по ТМС,STD,FALSE,SYSTEM,03:57.0,b2608a0e5bf74f93b1d039c05feaedbe,NULL,c97f78183c394bdda4c608c04ec012f3,NULL,NULL
en-US,TYPE.WELL_READ.PUMP_IN_TEMP,Pump Inlet Temperature,Pump Inlet Temperature,STD,FALSE,NULL,27:52.1,4442e92a9a4d4267b994699d43490495,NULL,d24d36ee0c6145268e68043c20292d48,NULL,NULL
en-US,TYPE.WELL_READ.PUMP_INTK_PRESS,Pump Intake Pressure,Pump Intk Press,STD,FALSE,NULL,27:52.1,c8c062e470cc411f8e96d511817ea0b5,NULL,b9c0a125a0b44b6ab0a2c0abb27f77ae,NULL,NULL
ru-RU,TYPE.WELL_READ.PUMP_INTK_PRESS,Давление на приеме,Давление на приеме,STD,FALSE,SYSTEM,10:21.3,bc5ff425c748468a8e5f30274607d67e,NULL,6fa5e907bf5b4bcb8c4c3fb498c1543d,NULL,NULL
ru-RU,TYPE.WELL_READ.PUMP_OIL_LEVEL,Уровень топлива в двигателе насоса,[ru-RU] Engine Oil Lvl,STD,FALSE,SYSTEM,56:00.2,ea363be35a1540c28ca1ec3f8eba9db2,NULL,35cadbb1ff6c468fb795336489e0b67a,NULL,NULL
en-US,TYPE.WELL_READ.PUMP_OIL_LEVEL,Pump engine oil level,Engine Oil Lvl,STD,FALSE,NULL,27:52.1,25c6d11d0d4e4092b5d258cc3ecac190,NULL,d9729c71a8654cb6a602aece6749e181,NULL,NULL
en-US,TYPE.WELL_READ.PUMP_ROD_WT,Pump rod weight,Pump rod weight,STD,FALSE,NULL,27:52.1,05d23f49f97b47cead1b34bdd49dbccc,NULL,61dd388b82e442ec8a60944d2a3cf758,NULL,NULL
ru-RU,TYPE.WELL_READ.PUMP_ROD_WT,Pump rod weight,Вес насосной штанги,STD,FALSE,SYSTEM,56:00.2,6319fdf9cf5347dea07b81110980ca50,NULL,87fbd1a86be64367b557e72245dd9497,NULL,NULL
ru-RU,TYPE.WELL_READ.PUMP_RPM,[ru-RU] Pump revolutions,[ru-RU] Pump Revs,STD,FALSE,NULL,27:52.1,67a26b10069a447bba1020452169583a,NULL,4f152ecf727f4b60b691bb6baeead620,NULL,NULL
en-US,TYPE.WELL_READ.PUMP_RPM,Pump revolutions,Pump Revs,STD,FALSE,NULL,27:52.1,45dcd4e4b2c94409a01a2ecd6942123a,NULL,c578b459e3534a9cadcdb4f5f9c784f4,NULL,NULL
en-US,TYPE.WELL_READ.PUMP_SPM,Pump strokes,Pump Strokes,STD,FALSE,NULL,27:52.1,3c496392213d4e79bf6744e6f0bc3dee,NULL,736c067efbc048679745939083f7e05a,NULL,NULL
ru-RU,TYPE.WELL_READ.PUMP_SPM,Число качаний,Число качаний,STD,FALSE,SYSTEM,17:05.3,ba279c96e0ce41e9b8cdcaede4fe7fde,NULL,6e3bf308f9cd4cf1ae47a4ce922c0ddb,NULL,NULL
ru-RU,TYPE.WELL_READ.PUMP_STARTS,[ru-RU] Pump starts,[ru-RU] Pump Starts,STD,FALSE,NULL,27:52.1,15bb57c215a749039d599501a7ff0e95,NULL,318b0ce2b15841369b2b2faa0ec5a708,NULL,NULL
en-US,TYPE.WELL_READ.PUMP_STARTS,Pump starts,Pump Starts,STD,FALSE,NULL,27:52.1,475194a8f2af45ed943e629ab2cc18eb,NULL,8982e6a6c2e14884916f3047f53aa532,NULL,NULL
en-US,TYPE.WELL_READ.PUMP_STATUS,Pump status,Pump Status,STD,FALSE,NULL,27:52.1,45a985bd83db4a1a82a2709698bddaf5,NULL,2e525737715047d696bac10ac0b1dc1c,NULL,NULL
ru-RU,TYPE.WELL_READ.PUMP_STATUS,[ru-RU] Pump status,[ru-RU] Pump Status,STD,FALSE,NULL,27:52.1,6d95718e5c3842719890c21b14d14476,NULL,c84f38380b664987a352529942d14797,NULL,NULL
ru-RU,TYPE.WELL_READ.PUMP_STROKE,Длина хода,Длина хода,STD,FALSE,SYSTEM,17:05.3,80b158e358f84b4eb6d9536c76aa6ddf,NULL,ec209527681b41a589fb594b00c364f8,NULL,NULL
en-US,TYPE.WELL_READ.PUMP_STROKE,Pump stroke length,Pump Stroke,STD,FALSE,NULL,27:52.1,1f9cf6acd2424d0f8134732f77983e54,NULL,8a322f38c8ee43b3884ee3f66efefd64,NULL,NULL
en-US,TYPE.WELL_READ.PUMP_SUBC_TEMP,Pump Subcool,Pump Subcool,STD,FALSE,NULL,27:52.1,ae478aaeed664b3bacb5c0e3700a39e5,NULL,8e5844832d7c4780be91472b0eddc25c,NULL,NULL
ru-RU,TYPE.WELL_READ.PUMP_SUBC_TEMP,[ru-RU] Pump Subcool,[ru-RU] Pump Subcool,STD,FALSE,NULL,27:52.1,254ce0d284014cec94ccba506a4a69d9,NULL,ba484e98922d426cb0732c78686f12a4,NULL,NULL
ru-RU,TYPE.WELL_READ.PUMP_TIME,Время работы насоса,[ru-RU] Pump Run Time,STD,FALSE,SYSTEM,56:00.2,c4de47660f6d4fe894023318dedb0271,NULL,af2506b997b04c1890a3af97ad26ff78,NULL,NULL
en-US,TYPE.WELL_READ.PUMP_TIME,Pump run time,Pump Run Time,STD,FALSE,NULL,27:52.1,33dad98f0510423c9cb9f8ea883095f8,NULL,951da163ef644f9696a13eecee001d15,NULL,NULL
en-US,TYPE.WELL_READ.PUMP_TORQUE,Pump torque,Pump torque,STD,FALSE,NULL,27:52.1,b8c7cbb3ff924a3289d3f9e77acf09a3,NULL,c77f8121a3a6426d95f44c79ec841739,NULL,NULL
ru-RU,TYPE.WELL_READ.PUMP_TORQUE,[ru-RU] Pump torque,[ru-RU] Pump torque,STD,FALSE,NULL,27:52.1,af6c01484bea4bbba9f04a2fa165c5c8,NULL,c3375a35151042beb3ac5d55512e403c,NULL,NULL
ru-RU,TYPE.WELL_READ.PUMP_VOLTS,Напряжение,Напряжение,STD,FALSE,SYSTEM,56:00.2,e87fed4caa7b4cf69827f3b9a9b5eec7,NULL,3eb24556f6a64db2ad0b47aca2106216,NULL,NULL
en-US,TYPE.WELL_READ.PUMP_VOLTS,Pump volts,Pump Volts,STD,FALSE,NULL,27:52.1,d09c4e8901c344f1a5d06ad74143191c,NULL,4464be43ef2f4964a6bb02e9b630983d,NULL,NULL
en-US,TYPE.WELL_READ.RESERV_PRESS,Reservoir Pressure,Reservoir Pressure,STD,FALSE,SYSTEM,38:10.3,E83E809B33BB4B70948182E7A0E0BE68,NULL,2bcc47bd7eb645779e33c01bcb6c5f27,NULL,NULL
ru-RU,TYPE.WELL_READ.RESERV_PRESS,Пластовое давление,Пластовое давление,STD,FALSE,SYSTEM,38:10.3,6F872DEEA4DF4D2A9EE5FFA4A90870AE,NULL,44482b206949467c94b4b3196972d212,NULL,NULL
ru-RU,TYPE.WELL_READ.RESERVOIR_PRESS,Пластовое давление,Пластовое давление,STD,FALSE,SYSTEM,55:53.6,674e24acfb8048c38afca56ebc86b866,NULL,284d348e00fc4e24b9b1207f58655878,NULL,NULL
ru-RU,TYPE.WELL_READ.RESV_SUBC_TEMP,[ru-RU] Reservoir Subcool,[ru-RU] Reservoir Subcool,STD,FALSE,NULL,27:52.1,c2b1ca3f813a4d29afebfc0c0aac8134,NULL,d9180466b39742db80979ad45de9d501,NULL,NULL
en-US,TYPE.WELL_READ.RESV_SUBC_TEMP,Reservoir Subcool,Reservoir Subcool,STD,FALSE,NULL,27:52.1,cdafa2f5029e4c2e98d496662b08025d,NULL,c6ae026063ab4cb283441fca531f0443,NULL,NULL
en-US,TYPE.WELL_READ.ROW_ID,Row ID,NULL,STD,FALSE,NULL,27:52.1,551dcb90b98c41f597ff7700f0bbb96f,NULL,c6c35f9625b04b568b2b11234a5d6e8f,NULL,NULL
ru-RU,TYPE.WELL_READ.ROW_ID,Row ID,NULL,STD,FALSE,NULL,27:52.1,cda0badb58fc4811866a85f075453b16,NULL,6a8d7943364248c78cb3bb72ca4bca27,NULL,NULL
ru-RU,TYPE.WELL_READ.ROW_STATUS,Row Status,NULL,STD,FALSE,NULL,27:52.1,5e86b5e2a8194effa634103b07499c18,NULL,8dbd396a684b4b4d8b75186090fff1c2,NULL,NULL
en-US,TYPE.WELL_READ.ROW_STATUS,Row Status,NULL,STD,FALSE,NULL,27:52.1,232b338622524712b708f949ed7a2556,NULL,3d46633925544c1ab471c0bdf9100518,NULL,NULL
en-US,TYPE.WELL_READ.START_DATETIME,Datetime,NULL,STD,FALSE,NULL,27:52.1,1527a68174a24a48916d20f575ccb474,NULL,9b493348604d4c5f948eec06fe5375a2,NULL,NULL
ru-RU,TYPE.WELL_READ.START_DATETIME,Дата/время,[ru-RU] Datetime,STD,FALSE,SYSTEM,56:00.2,bb2847c92c624dc58a15d86e53f88dc5,NULL,88ae62f5425645189fe610023bb847d5,NULL,NULL
ru-RU,TYPE.WELL_READ.TUBING_PRESS,Давление НКТ,[ru-RU] Tubing Press,STD,FALSE,SYSTEM,56:00.2,c467945ac8aa4904b80fcd4069b77a26,NULL,748a59d413844278b49caa38652de6e6,NULL,NULL
en-US,TYPE.WELL_READ.TUBING_PRESS,Tubing pressure,Tubing Press,STD,FALSE,NULL,27:52.1,9e62e60de6e743ecbd56355064ca027d,NULL,db0be79d9cc04de7a32ca0eeb19a533a,NULL,NULL
en-US,TYPE.WELL_READ.TUBING_TEMP,Tubing temperature,Tubing Temp,STD,FALSE,NULL,27:52.1,b346e7a081c14e3ebc91d2971fca33a3,NULL,934f05feaaaf439296572af9b52e18f6,NULL,NULL
ru-RU,TYPE.WELL_READ.TUBING_TEMP,Температура НКТ,[ru-RU] Tubing Temp,STD,FALSE,SYSTEM,56:00.2,cb32072a05c2496298ded12a56727b8d,NULL,5da9f017ad0f42fcbfb47428ce289e34,NULL,NULL
ru-RU,TYPE.WELL_READ.UP_CURRENT,Максимальный ток,[ru-RU] Up Current,STD,FALSE,SYSTEM,56:00.2,c974fe7bb9714296bec8426afa888597,NULL,34e38e4c558d4c269a7a5395f171abbe,NULL,NULL
en-US,TYPE.WELL_READ.UP_CURRENT,Up current,Up Current,STD,FALSE,NULL,27:52.1,274f87a097ae48d4a1f4b332e5b520ef,NULL,add1ac6fe83e4ade9bd5fa9c98d4c4e2,NULL,NULL
en-US,TYPE.WELL_READ.UPDATE_SOURCE,Update Source,NULL,STD,FALSE,NULL,27:52.1,188a81842683427f97108e0f18a8976e,NULL,d50a66b9e7264682a9f6e4121fb43d06,NULL,NULL
ru-RU,TYPE.WELL_READ.UPDATE_SOURCE,Update Source,NULL,STD,FALSE,NULL,27:52.1,5b843490fb62442a911de705622d03a5,NULL,9129ab95ca5741a587b341a04cdfbdac,NULL,NULL
ru-RU,TYPE.WELL_READ.VALVE_STATION_P,Давление на входе в ЗПА/ППА,Давление на входе в ЗПА/ППА,STD,FALSE,SYSTEM,55:53.6,6ba56474da9440e08d5d3de2cc3fcc6e,NULL,5c5e5f534c2d4d448f3c3a3ac0735edd,NULL,NULL
ru-RU,TYPE.WELL_READ.VALVE_STATION_T,Температура на входе в ЗПА/ППА,Температура на входе в ЗПА/ППА,STD,FALSE,SYSTEM,55:53.6,19747681daac4b788395f052b92096a1,NULL,0db666472a4448b6b37267bdb7fc6301,NULL,NULL
ru-RU,TYPE.WELL_READ.VALVE_STATUS,[ru-RU] Valve status,[ru-RU] Valve status,STD,FALSE,NULL,27:52.1,01b3f4e510b84ac9b0b750fce7dbfdeb,NULL,a18b476996ee43cb976f747c7f19eae8,NULL,NULL
en-US,TYPE.WELL_READ.VALVE_STATUS,Valve status,Valve status,STD,FALSE,NULL,27:52.1,eb0e9a2dd6a14c34827f60250d6db6df,NULL,fdabc43ed074458e9a55b70f787fca54,NULL,NULL
en-US,TYPE.WELL_READ.VERSION,Row Version,NULL,STD,FALSE,NULL,27:52.1,5bddf3c7583142a6bbc6b20f2e8cc6a5,NULL,adb142a131ef4bd8863c6f18d9fae617,NULL,NULL
ru-RU,TYPE.WELL_READ.VERSION,Row Version,NULL,STD,FALSE,NULL,27:52.1,c4a190d32ce740f89e3e509bfd672455,NULL,7f3462af740147ab993b7e266f520bef,NULL,NULL
ru-RU,TYPE.WELL_READ.WELL_SUBC_TEMP,[ru-RU] Well Subcool,[ru-RU] Well Subcool,STD,FALSE,NULL,27:52.1,68d40999d994479192484f5e85b08658,NULL,5f05bb9699294505b37a1a1c901cc06f,NULL,NULL
en-US,TYPE.WELL_READ.WELL_SUBC_TEMP,Well Subcool,Well Subcool,STD,FALSE,NULL,27:52.1,9372da4b34944c73b8536c227fbd7714,NULL,d94937eda33a4c798cce01b3696f6669,NULL,NULL
en-US,TYPE.WELL_READ.WH_PRESS,Wellhead Pressure,Wellhead Pressure,STD,FALSE,NULL,27:52.1,77e192c2ea2b478f8bd2f5f03eb52970,NULL,7baf38e92dc64d0da01e8b69ffe69a31,NULL,NULL
ru-RU,TYPE.WELL_READ.WH_PRESS,Давление линейное,Давление линейное,STD,FALSE,SYSTEM,17:37.4,c4c0512cbdc04e7db0a1331062051898,NULL,6b1830e2083b4a46a522c3ecc14cc0ba,NULL,NULL
ru-RU,TYPE.WELL_READ.WH_TEMP,Температура на устье,Температура на устье,STD,FALSE,SYSTEM,12:22.9,19610d5e9b0c42d48fa020fae1df4c5a,NULL,10bde19254d74ee9bcb03a2af3344be2,NULL,NULL
en-US,TYPE.WELL_READ.WH_TEMP,Wellhead Temperature,Wellhead Temperature,STD,FALSE,NULL,27:52.1,cf08b1f58e854af3958adf39b1f42e86,NULL,b3d2a2f3bfa74c41a8087e1e711534dd,NULL,NULL
en-US,TYPE.WELL_READ_DAY,Daily Well Reading,Daily well reading,STD,FALSE,NULL,27:52.1,a08e3b50cf3f47218f2b1fe0b2794ec5,NULL,f347b9ba586c4af68e8ca6ef93a98755,NULL,NULL
ru-RU,TYPE.WELL_READ_DAY,Ежесуточные скважинные данные,[ru-RU] Daily well reading,STD,FALSE,SYSTEM,56:00.2,3a29178b007b46a28d531f75104688c2,NULL,fd049ade1e6a4a72b89bc199fd2e8391,NULL,NULL
ru-RU,TYPE.WELL_READ_EXT,[ru-RU] Well Read Extended,NULL,STD,FALSE,NULL,27:52.1,ff04fb9d31ba47f88fdd680652cdf8f0,NULL,513ff094ce444562975b8d86eb96b548,NULL,NULL
en-US,TYPE.WELL_READ_EXT,Well Read Extended,NULL,STD,FALSE,NULL,27:52.1,d8c9df899af14f3eb8b13c5b1f9948ab,NULL,a93ee1d762b14570a363248a11bdb26a,NULL,NULL
en-US,TYPE.WELL_READ_EXT.CREATE_SOURCE,Create Source,NULL,STD,FALSE,NULL,27:52.1,ad71b825a99c41f490214715304b80a1,NULL,84268f6ecea4418bbdd648370580f8ac,NULL,NULL
